Brand,Weight,SoC,CPU,GPU,RAM,Storage,Memory cards,Display,Battery,OS,Camera,SIM card,Wi-Fi,USB,Bluetooth,Positioning,priceUrl,imageUrl,name
ivoomi,158 g,MediaTek MT6737,"ARM Cortex-A53, 1300 MHz, Cores: 4","ARM Mali-T720 MP2, 600 MHz, Cores: 2","3 GB, 640 MHz",32 GB,"microSD, microSDHC, microSDXC","5.2 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Ion",Android 7.0 Nougat,"4160 x 3120 pixels, 1280 x 720 pixels, 30 fps",Nano-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/434645c6,https://www.devicespecifications.com/images/model/434645c6/320/main.jpg,Me3S;
ivoomi,158 g,MediaTek MT6737,"ARM Cortex-A53, 1300 MHz, Cores: 4","ARM Mali-T720 MP2, 600 MHz, Cores: 2","2 GB, 640 MHz",16 GB,"microSD, microSDHC, microSDXC","5.2 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Ion",Android 7.0 Nougat,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Nano-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/654f45c5,https://www.devicespecifications.com/images/model/654f45c5/320/main.jpg,Me3;
ivoomi,130 g,Spreadtrum SC9832,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 512 MHz, Cores: 2",2 GB,16 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Ion",Android 7.0 Nougat,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/dc8a4495,https://www.devicespecifications.com/images/model/dc8a4495/320/main.jpg,Me5;
ivoomi,113 g,MediaTek MT6737M,"ARM Cortex-A53, 1100 MHz, Cores: 4","ARM Mali-T720 MP2, 550 MHz, Cores: 2","1 GB, 640 MHz",8 GB,"microSD, microSDHC, microSDXC","4.5 in, TFT, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 7.0 Nougat,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/22874496,https://www.devicespecifications.com/images/model/22874496/320/main.jpg,Me4;
ivoomi,130 g,Spreadtrum SC9832,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 512 MHz, Cores: 2",2 GB,16 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Ion",Android 6.0 Marshmallow,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/47074497,https://www.devicespecifications.com/images/model/47074497/320/main.jpg,Me 1+;
ivoomi,130 g,Spreadtrum SC9832,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 512 MHz, Cores: 2",1 GB,8 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 720 x 1280 pixels, 24 bit","3000 mAh, Li-Ion",Android 6.0 Marshmallow,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/9ac64498/320/main.jpg,Me 1;
ivvi,,MediaTek MT6750T,"4x 1.5 GHz ARM Cortex-A53, 4x 1.0 GHz ARM Cortex-A53, Cores: 8","ARM Mali-T860 MP2, 650 MHz, Cores: 2","4 GB, 833 MHz",64 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 1080 x 1920 pixels, 24 bit","3000 mAh, Li-Polymer",Android 6.0 Marshmallow,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps","Nano-SIM / microSD, Nano-SIM","b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/9e5c42b0/320/main.jpg,K5;
ivvi,177 g,MediaTek MT6735,"ARM Cortex-A53, 1300 MHz, Cores: 4","ARM Mali-T720 MP2, 600 MHz, Cores: 2","3 GB, 640 MHz",32 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 720 x 1280 pixels, 24 bit","4000 mAh, Li-Polymer",Android 6.0 Marshmallow,"4160 x 3120 pixels, 1280 x 720 pixels, 30 fps","Micro-SIM, Nano-SIM / microSD","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/65a442b1/320/main.jpg,Max;
ivvi,140 g,Qualcomm Snapdragon 430 MSM8937,"4x 1.4 GHz ARM Cortex-A53, 4x 1.1 GHz ARM Cortex-A53, Cores: 8",Qualcomm Adreno 505,"4 GB, 800 MHz","64 GB, 128 GB","microSD, microSDHC, microSDXC","5.2 in, Super AMOLED, 720 x 1280 pixels, 24 bit","2450 mAh, Li-Polymer",Android 6.0 Marshmallow,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps","Micro-SIM, Nano-SIM / microSD","b, g, n, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/0d423b55/320/main.jpg,i3;
ivvi,121 g,Qualcomm Snapdragon 410 MSM8916,"ARM Cortex-A53, 1200 MHz, Cores: 4","Qualcomm Adreno 306, 400 MHz","3 GB, 533 MHz",32 GB,,"5 in, AMOLED, 720 x 1280 pixels, 24 bit","2300 mAh, Li-Polymer",Android 5.1.1 Lollipop,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/95c13aa1/320/main.jpg,i Plus;
ivvi,121 g,Qualcomm Snapdragon 410 MSM8916,"ARM Cortex-A53, 1400 MHz, Cores: 4","Qualcomm Adreno 306, 400 MHz","2 GB, 533 MHz",16 GB,,"5 in, AMOLED, 720 x 1280 pixels, 24 bit","1950 mAh, Li-Ion",Android 4.4.4 KitKat,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/742d3494/320/main.jpg,Little i;
ivvi,125 g,Qualcomm Snapdragon 615 MSM8939,"4x 1.7 GHz ARM Cortex-A53, 4x 1.0 GHz ARM Cortex-A53, Cores: 8","Qualcomm Adreno 405, 550 MHz","2 GB, 800 MHz",16 GB,"microSD, microSDHC, microSDXC","5.5 in, AMOLED, 720 x 1280 pixels, 24 bit","2700 mAh, Li-Ion",Android 4.4 KitKat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps","Micro-SIM, Nano-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/99bf3183/320/main.jpg,S6;
ivvi,110 g,Qualcomm Snapdragon 410 MSM8916,"ARM Cortex-A53, 1200 MHz, Cores: 4","Qualcomm Adreno 306, 400 MHz","1 GB, 533 MHz",8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4 KitKat,"3264 x 2448 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS",,https://www.devicespecifications.com/images/model/d81e325d/320/main.jpg,K1;
jeasung,,MediaTek MT6737,"ARM Cortex-A53, 1300 MHz, Cores: 4","ARM Mali-T720 MP2, 600 MHz, Cores: 2","2 GB, 640 MHz",16 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 720 x 1280 pixels, 24 bit","5000 mAh, Li-Polymer",Android 7.0 Nougat,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps","Nano-SIM, Nano-SIM / microSD","a, b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/207d44ab,https://www.devicespecifications.com/images/model/207d44ab/320/main.jpg,P8;
jeasung,,MediaTek Helio P10 (MT6755),"4x 2.0 GHz ARM Cortex-A53, 4x 1.2 GHz ARM Cortex-A53, Cores: 8","ARM Mali-T860 MP2, 700 MHz, Cores: 2","4 GB, 933 MHz",64 GB,"microSD, microSDHC, microSDXC","5 in, IPS, 1080 x 1920 pixels, 24 bit","3200 mAh, Li-Polymer",Android 6.0 Marshmallow,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps","Nano-SIM, Micro-SIM","a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/51fd44b1,https://www.devicespecifications.com/images/model/51fd44b1/320/main.jpg,D6;
jeasung,,MediaTek MT6735P,"ARM Cortex-A53, 1000 MHz, Cores: 4","ARM Mali-T720 MP2, 400 MHz, Cores: 2","2 GB, 533 MHz",16 GB,"microSD, microSDHC, microSDXC","4.7 in, IPS, 720 x 1280 pixels, 24 bit","4000 mAh, Li-Polymer",Android 5.1 Lollipop,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/e6d744b2,https://www.devicespecifications.com/images/model/e6d744b2/320/main.jpg,X8-G;
jesy,291 g,MediaTek MT6737T,"ARM Cortex-A53, 1500 MHz, Cores: 4","ARM Mali-T720 MP2, 600 MHz, Cores: 2","4 GB, 733 MHz",64 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 1080 x 1920 pixels, 24 bit","6150 mAh, Li-Polymer",Android 7.0 Nougat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.0,"GPS, A-GPS, GLONASS, BeiDou",,https://www.devicespecifications.com/images/model/3ae34452/320/main.jpg,J9 Quad Core;
jesy,291 g,MediaTek Helio P10 (MT6755),"4x 2.0 GHz ARM Cortex-A53, 4x 1.2 GHz ARM Cortex-A53, Cores: 8","ARM Mali-T860 MP2, 700 MHz, Cores: 2","4 GB, 933 MHz",64 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 1080 x 1920 pixels, 24 bit","6150 mAh, Li-Polymer",Android 7.0 Nougat,"4608 x 3456 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"a, b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, USB Type-C",4.0,"GPS, A-GPS, GLONASS, BeiDou",https://www.devicespecifications.com/en/price/e9964424,https://www.devicespecifications.com/images/model/e9964424/320/main.jpg,J9;
jesy,246 g,MediaTek MT6753,"ARM Cortex-A53, 1300 MHz, Cores: 8","ARM Mali-T720 MP3, 450 MHz, Cores: 3","3 GB, 666 MHz",32 GB,"microSD, microSDHC, microSDXC","4.7 in, IPS, 720 x 1280 pixels, 24 bit","4100 mAh, Li-Polymer",Android 6.0 Marshmallow,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps",Micro-SIM,"b, g, n, n 5GHz, Dual band, Wi-Fi Hotspot, Wi-Fi Direct","2.0, Micro USB",4.0,"GPS, A-GPS, GLONASS, BeiDou",,https://www.devicespecifications.com/images/model/17c141f7/320/main.jpg,J7;
jiake,,Mediatek MT6580,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, Cores: 2","512 MB, 533 MHz",4 GB,"microSD, microSDHC","6 in, IPS, 540 x 960 pixels, 24 bit","4800 mAh, Li-Ion",Android 5.1 Lollipop,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/f2264320/320/main.jpg,A8;
jiake,108 g,Spreadtrum SC9832,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 512 MHz, Cores: 2",1 GB,8 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","1800 mAh, Li-Ion",Android 6.0 Marshmallow,"3264 x 2448 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","a, b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/e1a14092,https://www.devicespecifications.com/images/model/e1a14092/320/main.jpg,L8;
jiake,162 g,Mediatek MT6580A,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, Cores: 2","512 MB, 533 MHz",4 GB,"microSD, microSDHC","5 in, IPS, 720 x 1280 pixels, 24 bit","2200 mAh, Li-Ion",Android 5.1 Lollipop,"1600 x 1200 pixels, 640 x 480 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/7c5a3be9/320/main.jpg,S700;
jiake,164 g,Mediatek MT6580,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC","6 in, IPS, 720 x 1280 pixels, 24 bit","3100 mAh, Li-Ion",Android 5.1 Lollipop,"1600 x 1200 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.1,"GPS, A-GPS",https://www.devicespecifications.com/en/price/e8453be1,https://www.devicespecifications.com/images/model/e8453be1/320/main.jpg,A8 Plus;
jiake,125 g,MediaTek MT6572,"ARM Cortex-A7, 1200 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","5 in, IPS, 540 x 960 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.4 KitKat,"2560 x 1920 pixels, 1280 x 720 pixels, 30 fps",Micro-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/af3537c9/320/main.jpg,S1;
jiake,177 g,MediaTek MT6572,"ARM Cortex-A7, 1200 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","5.5 in, IPS, 540 x 960 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.4 KitKat,"2560 x 1920 pixels, 1280 x 720 pixels, 30 fps",Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/6a2037c8,https://www.devicespecifications.com/images/model/6a2037c8/320/main.jpg,N9200;
jiake,136 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","4.5 in, IPS, 480 x 854 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.4.2 KitKat,2560 x 1920 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/7c063753/320/main.jpg,MX5;
jiake,145 g,MediaTek MT6572W,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 400 MHz, Cores: 1",512 MB,4 GB,"microSD, microSDHC","5 in, IPS, 540 x 960 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.4 KitKat,2592 x 1944 pixels,"Micro-SIM, Mini-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/a630349c,https://www.devicespecifications.com/images/model/a630349c/320/main.jpg,M6;
jiake,220 g,MediaTek MT6572W,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 400 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC, microSDXC","6 in, IPS, 540 x 960 pixels, 24 bit","4800 mAh, Li-Ion",Android 4.4.2 KitKat,"2592 x 1944 pixels, 1280 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/977936f0,https://www.devicespecifications.com/images/model/977936f0/320/main.jpg,M8;
jiake,180 g,MediaTek MT6572W,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 400 MHz, Cores: 1",512 MB,4 GB,"microSD, microSDHC","5.5 in, IPS, 540 x 960 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.4 KitKat,"1600 x 1200 pixels, 720 x 720 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/2b99343b,https://www.devicespecifications.com/images/model/2b99343b/320/main.jpg,V19;
jiake,167 g,MediaTek MT6572,"ARM Cortex-A7, 1200 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","5 in, TFT, 540 x 960 pixels, 24 bit","2500 mAh, Li-Ion",Android 4.4.2 KitKat,1600 x 1200 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/34de3699,https://www.devicespecifications.com/images/model/34de3699/320/main.jpg,M5;
jiake,176 g,MediaTek MT6572,"ARM Cortex-A7, 1000 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",2 GB,"microSD, microSDHC","5 in, TFT, 480 x 854 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.4.2 KitKat,1600 x 1200 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/a4f43698/320/main.jpg,M4;
jiake,175 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","256 MB, 266 MHz",2 GB,"microSD, microSDHC","5 in, TFT, 480 x 854 pixels","1900 mAh, Li-Ion",Android 4.4.2 KitKat,2592 x 1944 pixels,"Mini-SIM, Micro-SIM","b, g, n","2.0, Micro USB",,GPS,,https://www.devicespecifications.com/images/model/4e043048/320/main.jpg,JK750;
jiake,152 g,MediaTek MT6572,"ARM Cortex-A7, 1200 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","5 in, TFT, 480 x 800 pixels, 24 bit","1800 mAh, Li-Ion",Android 4.4.2 KitKat,"1600 x 1200 pixels, 800 x 480 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/06c839b7,https://www.devicespecifications.com/images/model/06c839b7/320/main.jpg,V10;
jiake,190 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC","5.5 in, TFT, 540 x 960 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.2.2 Jelly Bean,2592 x 1944 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/d304369b,https://www.devicespecifications.com/images/model/d304369b/320/main.jpg,V6;
jiake,190 g,MediaTek MT6572,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC","5.5 in, TFT, 540 x 960 pixels, 24 bit","2800 mAh, Li-Ion",Android 4.2.2 Jelly Bean,1600 x 1200 pixels,Mini-SIM,"b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, EPO",https://www.devicespecifications.com/en/price/50f3369a,https://www.devicespecifications.com/images/model/50f3369a/320/main.jpg,V5;
jiake,166 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC","5.5 in, TFT, 720 x 1280 pixels, 24 bit","2700 mAh, Li-Ion",Android 4.4.2 KitKat,4160 x 3120 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/9e4c2f26,https://www.devicespecifications.com/images/model/9e4c2f26/320/main.jpg,JK740;
jiake,136 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC","5 in, TFT, 720 x 1280 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4.2 KitKat,4160 x 3120 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/37032f25,https://www.devicespecifications.com/images/model/37032f25/320/main.jpg,JK730;
jiake,152 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC, microSDXC","5 in, TFT, 540 x 960 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.4.2 KitKat,"2592 x 1944 pixels, 1920 x 1080 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS",https://www.devicespecifications.com/en/price/daa42d85,https://www.devicespecifications.com/images/model/daa42d85/320/main.jpg,G900W;
jiake,140 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC, microSDXC","5 in, TFT, 540 x 960 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.4.2 KitKat,3264 x 2448 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",,"GPS, A-GPS",https://www.devicespecifications.com/en/price/5d002d49,https://www.devicespecifications.com/images/model/5d002d49/320/main.jpg,JK720;
jiake,116 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,"microSD, microSDHC, microSDXC","4.5 in, IPS, 480 x 854 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.2.2 Jelly Bean,2560 x 1920 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS, EPO",https://www.devicespecifications.com/en/price/14542d09,https://www.devicespecifications.com/images/model/14542d09/320/main.jpg,V3;
jiake,154 g,MediaTek MT6572W,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC, microSDXC","5 in, TFT, 480 x 854 pixels, 24 bit","2000 mAh, Li-Ion",Android 4.2.2 Jelly Bean,2560 x 1920 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS, EPO",https://www.devicespecifications.com/en/price/e4182d08,https://www.devicespecifications.com/images/model/e4182d08/320/main.jpg,C2000;
jiake,171 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4",1 GB,8 GB,"microSD, microSDHC, microSDXC","5.5 in, IPS, 720 x 1280 pixels, 24 bit","2600 mAh, Li-Ion",Android 4.4.2 KitKat,"4160 x 3120 pixels, 1920 x 1080 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/66e32d01/320/main.jpg,JK2;
jiake,116 g,MediaTek MT6572W,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC, microSDXC","4.5 in, IPS, 480 x 854 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.2.2 Jelly Bean,2560 x 1920 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",,"GPS, A-GPS",https://www.devicespecifications.com/en/price/06e92ceb,https://www.devicespecifications.com/images/model/06e92ceb/320/main.jpg,V2;
jiake,157 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",4 GB,"microSD, microSDHC","5 in, TFT, 540 x 960 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.2.2 Jelly Bean,3264 x 2448 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",2.0,"GPS, A-GPS, EPO",https://www.devicespecifications.com/en/price/7ca62cc3,https://www.devicespecifications.com/images/model/7ca62cc3/320/main.jpg,JK12;
jiake,126 g,MediaTek MT6572W,"ARM Cortex-A7, 1300 MHz, Cores: 2","ARM Mali-400 MP1, 500 MHz, Cores: 1","512 MB, 266 MHz",4 GB,"microSD, microSDHC, microSDXC","3.8 in, TFT, 480 x 800 pixels, 24 bit","1800 mAh, Li-Ion",Android 4.2.2 Jelly Bean,2592 x 1944 pixels,"Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/c31d2c8e/320/main.jpg,V1;
jiake,136 g,MediaTek MT6592,"ARM Cortex-A7, 1700 MHz, Cores: 8","ARM Mali-450 MP4, 700 MHz, Cores: 4","2 GB, 533 MHz",16 GB,microSD,"5 in, IPS, 720 x 1280 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"4864 x 2736 pixels, 1920 x 1080 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, Wi-Fi Hotspot, Wi-Fi Display","2.0, Micro USB",2.0,"GPS, A-GPS",,https://www.devicespecifications.com/images/model/38e02ae1/320/main.jpg,X3S;
jiake,148 g,MediaTek MT6582,"ARM Cortex-A7, 1300 MHz, Cores: 4","ARM Mali-400 MP2, 500 MHz, Cores: 2","1 GB, 533 MHz",8 GB,microSD,"5 in, IPS, 720 x 1280 pixels, 24 bit","2200 mAh, Li-Ion",Android 4.2.2 Jelly Bean,"4864 x 2736 pixels, 1920 x 1080 pixels, 30 fps","Mini-SIM, Micro-SIM","b, g, n, Wi-Fi Hotspot","2.0, Micro USB",4.0,"GPS, A-GPS, EPO",https://www.devicespecifications.com/en/price/85782ae2,https://www.devicespecifications.com/images/model/85782ae2/320/main.jpg,P6;
